comp,season,round,date,home,away,home_score,away_score,neutral,match_id,result
world_cup,1974,First round,14/06/1974,Germany DR,Australia,2,0,1,e8476fb15e83,H
world_cup,1974,First round,14/06/1974,DR Congo,Scotland,0,2,1,5b76da7a3865,A
world_cup,1974,First round,15/06/1974,Uruguay,Netherlands,0,2,1,607a4a756447,A
world_cup,1974,First round,15/06/1974,Sweden,Bulgaria,0,0,1,1e45164cc89c,D
world_cup,1974,First round,15/06/1974,Italy,Haiti,3,1,1,4ca6157c8769,H
world_cup,1974,First round,15/06/1974,Poland,Argentina,3,2,1,60cdce41bdae,H
world_cup,1974,First round,18/06/1974,Australia,Germany,0,3,1,bf6aa7958fff,A
world_cup,1974,First round,18/06/1974,Yugoslavia,DR Congo,9,0,1,7dba5a825520,H
world_cup,1974,First round,18/06/1974,Chile,Germany DR,1,1,1,3d19d16b7cc6,D
world_cup,1974,First round,18/06/1974,Scotland,Brazil,0,0,1,a1180416931c,D
world_cup,1974,First round,19/06/1974,Argentina,Italy,1,1,1,bb7e27026996,D
world_cup,1974,First round,19/06/1974,Haiti,Poland,0,7,1,35931599019c,A
world_cup,1974,First round,19/06/1974,Bulgaria,Uruguay,1,1,1,dbb956552304,D
world_cup,1974,First round,19/06/1974,Netherlands,Sweden,0,0,1,8148fea6534f,D
world_cup,1974,First round,22/06/1974,Germany DR,Germany,1,0,1,1ef92029a4cd,H
world_cup,1974,First round,22/06/1974,DR Congo,Brazil,0,3,1,43f9f3e5d9da,A
world_cup,1974,First round,22/06/1974,Australia,Chile,0,0,1,158200e02e54,D
world_cup,1974,First round,22/06/1974,Scotland,Yugoslavia,1,1,1,4388157ea1ca,D
world_cup,1974,First round,23/06/1974,Bulgaria,Netherlands,1,4,1,fe6fabcefbe1,A
world_cup,1974,First round,23/06/1974,Poland,Italy,2,1,1,f581f2a450eb,H
world_cup,1974,First round,23/06/1974,Sweden,Uruguay,3,0,1,748b14c2f143,H
world_cup,1974,First round,23/06/1974,Argentina,Haiti,4,1,1,2f1dc89dc045,H
world_cup,1974,Second round,26/06/1974,Netherlands,Argentina,4,0,1,ed2d781e1bf5,H
world_cup,1974,Second round,26/06/1974,Brazil,Germany DR,1,0,1,d346dc3ba23f,H
world_cup,1974,Second round,26/06/1974,Sweden,Poland,0,1,1,ad72b83106e6,A
world_cup,1974,Second round,26/06/1974,Yugoslavia,Germany,0,2,1,7b633a765e7b,A
world_cup,1974,Second round,30/06/1974,Poland,Yugoslavia,2,1,1,d76c791dfd2e,H
world_cup,1974,Second round,30/06/1974,Argentina,Brazil,1,2,1,2bb34709d640,A
world_cup,1974,Second round,30/06/1974,Germany DR,Netherlands,0,2,1,aa18e3d27f68,A
world_cup,1974,Second round,30/06/1974,Germany,Sweden,4,2,1,25fa925f15d3,H
world_cup,1974,Second round,3/7/1974,Argentina,Germany DR,1,1,1,49f0f6404184,D
world_cup,1974,Second round,3/7/1974,Poland,Germany,0,1,1,32afb5c867ac,A
world_cup,1974,Second round,3/7/1974,Netherlands,Brazil,2,0,1,b136f71dd58d,H
world_cup,1974,Second round,3/7/1974,Sweden,Yugoslavia,2,1,1,4b25085d0a73,H
world_cup,1974,Third-place match,6/7/1974,Brazil,Poland,0,1,1,45101c4e14db,A
world_cup,1974,Final,7/7/1974,Netherlands,Germany,1,2,1,bb86fedc246b,A
world_cup,1978,First round,1/6/1978,Germany,Poland,0,0,1,9473f9598fb8,D
world_cup,1978,First round,2/6/1978,Argentina,Hungary,2,1,1,a136fe6504a0,H
world_cup,1978,First round,2/6/1978,Tunisia,Mexico,3,1,1,1c8cbbd34025,H
world_cup,1978,First round,2/6/1978,Italy,France,2,1,1,65df312e676d,H
world_cup,1978,First round,3/6/1978,Sweden,Brazil,1,1,1,628781510a82,D
world_cup,1978,First round,3/6/1978,Austria,Spain,2,1,1,ee87479084e8,H
world_cup,1978,First round,3/6/1978,Peru,Scotland,3,1,1,6d8d01ce89fe,H
world_cup,1978,First round,3/6/1978,Netherlands,Iran,3,0,1,f6d169c26a7f,H
world_cup,1978,First round,6/6/1978,Argentina,France,2,1,1,c4ab51c83931,H
world_cup,1978,First round,6/6/1978,Italy,Hungary,3,1,1,70b0070e6850,H
world_cup,1978,First round,6/6/1978,Germany,Mexico,6,0,1,64f9aabf856f,H
world_cup,1978,First round,6/6/1978,Poland,Tunisia,1,0,1,88524d32de00,H
world_cup,1978,First round,7/6/1978,Austria,Sweden,1,0,1,6673827c5da4,H
world_cup,1978,First round,7/6/1978,Brazil,Spain,0,0,1,1acdeacf906f,D
world_cup,1978,First round,7/6/1978,Netherlands,Peru,0,0,1,a3ce6987a5ba,D
world_cup,1978,First round,7/6/1978,Scotland,Iran,1,1,1,869d65f6924a,D
world_cup,1978,First round,10/6/1978,Poland,Mexico,3,1,1,7246a903bb8a,H
world_cup,1978,First round,10/6/1978,Germany,Tunisia,0,0,1,151918599b94,D
world_cup,1978,First round,10/6/1978,Italy,Argentina,1,0,1,62e4d6ebad5d,H
world_cup,1978,First round,10/6/1978,France,Hungary,3,1,1,a31cb377f38a,H
world_cup,1978,First round,11/6/1978,Scotland,Netherlands,3,2,1,d986efea789a,H
world_cup,1978,First round,11/6/1978,Peru,Iran,4,1,1,e26a91792cab,H
world_cup,1978,First round,11/6/1978,Brazil,Austria,1,0,1,7c5191d6cbaf,H
world_cup,1978,First round,11/6/1978,Spain,Sweden,1,0,1,67575260fca8,H
world_cup,1978,Second round,14/06/1978,Netherlands,Austria,5,1,1,853d6bb24320,H
world_cup,1978,Second round,14/06/1978,Germany,Italy,0,0,1,d3b2de9558cc,D
world_cup,1978,Second round,14/06/1978,Brazil,Peru,3,0,1,82cc80d4bc93,H
world_cup,1978,Second round,14/06/1978,Argentina,Poland,2,0,1,e905f77a5123,H
world_cup,1978,Second round,18/06/1978,Poland,Peru,1,0,1,8697ea7811f3,H
world_cup,1978,Second round,18/06/1978,Germany,Netherlands,2,2,1,2057b2664b20,D
world_cup,1978,Second round,18/06/1978,Italy,Austria,1,0,1,7a9cba94c3cf,H
world_cup,1978,Second round,18/06/1978,Argentina,Brazil,0,0,1,344c39c3214d,D
world_cup,1978,Second round,21/06/1978,Argentina,Peru,6,0,1,fa0c5d1c8216,H
world_cup,1978,Second round,21/06/1978,Austria,Germany,3,2,1,e22b1381d1ab,H
world_cup,1978,Second round,21/06/1978,Netherlands,Italy,2,1,1,e1d408973414,H
world_cup,1978,Second round,21/06/1978,Brazil,Poland,3,1,1,c02da450a433,H
world_cup,1978,Third-place match,24/06/1978,Brazil,Italy,2,1,1,f0fc391803ed,H
world_cup,1978,Final,25/06/1978,Argentina,Netherlands,3,1,1,8998869fdd32,H
world_cup,1982,First group stage,13/06/1982,Argentina,Belgium,0,1,1,afdb34da918c,A
world_cup,1982,First group stage,14/06/1982,Italy,Poland,0,0,1,d3a555e970f9,D
world_cup,1982,First group stage,14/06/1982,Brazil,Soviet Union,2,1,1,c3d32f568f42,H
world_cup,1982,First group stage,15/06/1982,Peru,Cameroon,0,0,1,adef726a51aa,D
world_cup,1982,First group stage,15/06/1982,Hungary,El Salvador,10,1,1,aa3cab8028cc,H
world_cup,1982,First group stage,15/06/1982,Scotland,New Zealand,5,2,1,60deb2a5422d,H
world_cup,1982,First group stage,16/06/1982,England,France,3,1,1,2e42654075fa,H
world_cup,1982,First group stage,16/06/1982,Germany,Algeria,1,2,1,540125d7938b,A
world_cup,1982,First group stage,16/06/1982,Spain,Honduras,1,1,1,baefb0dca098,D
world_cup,1982,First group stage,17/06/1982,Chile,Austria,0,1,1,528a1a65e742,A
world_cup,1982,First group stage,17/06/1982,Czechoslovakia,Kuwait,1,1,1,8ee841b22155,D
world_cup,1982,First group stage,17/06/1982,Yugoslavia,N. Ireland,0,0,1,ad55b3064a7c,D
world_cup,1982,First group stage,18/06/1982,Italy,Peru,1,1,1,fd65dde06f8b,D
world_cup,1982,First group stage,18/06/1982,Argentina,Hungary,4,1,1,dd655ab3226c,H
world_cup,1982,First group stage,18/06/1982,Brazil,Scotland,4,1,1,9e8cf5bef35c,H
world_cup,1982,First group stage,19/06/1982,Poland,Cameroon,0,0,1,fa3e60786b75,D
world_cup,1982,First group stage,19/06/1982,Belgium,El Salvador,1,0,1,b8d1068fecb1,H
world_cup,1982,First group stage,19/06/1982,Soviet Union,New Zealand,3,0,1,89ae1911cebf,H
world_cup,1982,First group stage,20/06/1982,Spain,Yugoslavia,2,1,1,9daa3f463083,H
world_cup,1982,First group stage,20/06/1982,Germany,Chile,4,1,1,23f713180d9e,H
world_cup,1982,First group stage,20/06/1982,England,Czechoslovakia,2,0,1,904d6ce8cb91,H
world_cup,1982,First group stage,21/06/1982,France,Kuwait,4,1,1,e091325780c3,H
world_cup,1982,First group stage,21/06/1982,Algeria,Austria,0,2,1,890bf62d3807,A
world_cup,1982,First group stage,21/06/1982,Honduras,N. Ireland,1,1,1,93d253fae961,D
world_cup,1982,First group stage,22/06/1982,Soviet Union,Scotland,2,2,1,f0c9b6adb72d,D
world_cup,1982,First group stage,22/06/1982,Belgium,Hungary,1,1,1,d46faebee563,D
world_cup,1982,First group stage,22/06/1982,Poland,Peru,5,1,1,ca6afa8db911,H
world_cup,1982,First group stage,23/06/1982,Italy,Cameroon,1,1,1,002aba48c862,D
world_cup,1982,First group stage,23/06/1982,Brazil,New Zealand,4,0,1,bab6ef74c05c,H
world_cup,1982,First group stage,23/06/1982,Argentina,El Salvador,2,0,1,a94f7230c061,H
world_cup,1982,First group stage,24/06/1982,France,Czechoslovakia,1,1,1,f366c4af8c50,D
world_cup,1982,First group stage,24/06/1982,Algeria,Chile,3,2,1,38a5063947ee,H
world_cup,1982,First group stage,24/06/1982,Honduras,Yugoslavia,0,1,1,6cb30a3953ae,A
world_cup,1982,First group stage,25/06/1982,Germany,Austria,1,0,1,ede4ac17dc15,H
world_cup,1982,First group stage,25/06/1982,England,Kuwait,1,0,1,64e3c9995dba,H
world_cup,1982,First group stage,25/06/1982,N. Ireland,Spain,1,0,1,3ca398eeddbf,H
world_cup,1982,Second group stage,28/06/1982,Austria,France,0,1,1,1064ec4775b5,A
world_cup,1982,Second group stage,28/06/1982,Poland,Belgium,3,0,1,555c7be8956d,H
world_cup,1982,Second group stage,29/06/1982,Germany,England,0,0,1,699303d91090,D
world_cup,1982,Second group stage,29/06/1982,Italy,Argentina,2,1,1,0447281e5960,H
world_cup,1982,Second group stage,1/7/1982,Austria,N. Ireland,2,2,1,39b6cfcee496,D
world_cup,1982,Second group stage,1/7/1982,Belgium,Soviet Union,0,1,1,4a9635ee7038,A
world_cup,1982,Second group stage,2/7/1982,Germany,Spain,2,1,1,c2864b4ac570,H
world_cup,1982,Second group stage,2/7/1982,Argentina,Brazil,1,3,1,1be4998758ea,A
world_cup,1982,Second group stage,4/7/1982,France,N. Ireland,4,1,1,88911e02d2ad,H
world_cup,1982,Second group stage,4/7/1982,Poland,Soviet Union,0,0,1,d61d18508461,D
world_cup,1982,Second group stage,5/7/1982,Spain,England,0,0,1,aab6fbe9af28,D
world_cup,1982,Second group stage,5/7/1982,Italy,Brazil,3,2,1,44057c57a06d,H
world_cup,1982,Semi-finals,8/7/1982,Poland,Italy,0,2,1,cfae1cf061d3,A
world_cup,1982,Third-place match,10/7/1982,Poland,France,3,2,1,fedf894c2131,H
world_cup,1982,Final,11/7/1982,Italy,Germany,3,1,1,23bc7b398664,H
world_cup,1986,Group stage,31/05/1986,Bulgaria,Italy,1,1,1,ee4bb55d8b5b,D
world_cup,1986,Group stage,1/6/1986,Spain,Brazil,0,1,1,645518dc6bd2,A
world_cup,1986,Group stage,1/6/1986,Canada,France,0,1,1,5bb3c7f9c2bb,A
world_cup,1986,Group stage,2/6/1986,Argentina,South Korea,3,1,1,374b0767286c,H
world_cup,1986,Group stage,2/6/1986,Soviet Union,Hungary,6,0,1,fdb351db6ea3,H
world_cup,1986,Group stage,2/6/1986,Morocco,Poland,0,0,1,7ba76fe1eaaa,D
world_cup,1986,Group stage,3/6/1986,Algeria,N. Ireland,1,1,1,d0745039a3e9,D
world_cup,1986,Group stage,3/6/1986,Belgium,Mexico,1,2,1,33f7f6d9c3ee,A
world_cup,1986,Group stage,3/6/1986,Portugal,England,1,0,1,f7e21b4286e4,H
world_cup,1986,Group stage,4/6/1986,Uruguay,Germany,1,1,1,4b6f7120969e,D
world_cup,1986,Group stage,4/6/1986,Paraguay,Iraq,1,0,1,eca6a141b3fa,H
world_cup,1986,Group stage,4/6/1986,Scotland,Denmark,0,1,1,39a9729fd3b4,A
world_cup,1986,Group stage,5/6/1986,France,Soviet Union,1,1,1,399cbf8b08e6,D
world_cup,1986,Group stage,5/6/1986,Italy,Argentina,1,1,1,02c0c652d813,D
world_cup,1986,Group stage,5/6/1986,South Korea,Bulgaria,1,1,1,0619bb81f3e2,D
world_cup,1986,Group stage,6/6/1986,England,Morocco,0,0,1,7d2cf9519abd,D
world_cup,1986,Group stage,6/6/1986,Hungary,Canada,2,0,1,8ffe54c32959,H
world_cup,1986,Group stage,6/6/1986,Brazil,Algeria,1,0,1,8a1d78874d62,H
world_cup,1986,Group stage,7/6/1986,N. Ireland,Spain,1,2,1,51b107893cf4,A
world_cup,1986,Group stage,7/6/1986,Mexico,Paraguay,1,1,1,98732866250c,D
world_cup,1986,Group stage,7/6/1986,Poland,Portugal,1,0,1,ea5812b2c274,H
world_cup,1986,Group stage,8/6/1986,Iraq,Belgium,1,2,1,c6e036e9239e,A
world_cup,1986,Group stage,8/6/1986,Germany,Scotland,2,1,1,23df65a3ffe1,H
world_cup,1986,Group stage,8/6/1986,Denmark,Uruguay,6,1,1,6de41824d442,H
world_cup,1986,Group stage,9/6/1986,Soviet Union,Canada,2,0,1,7dbf879847f6,H
world_cup,1986,Group stage,9/6/1986,Hungary,France,0,3,1,17fffe721baa,A
world_cup,1986,Group stage,10/6/1986,Argentina,Bulgaria,2,0,1,583cb49e68f6,H
world_cup,1986,Group stage,10/6/1986,South Korea,Italy,2,3,1,c7f89a9bec5a,A
world_cup,1986,Group stage,11/6/1986,England,Poland,3,0,1,05514ea21cf6,H
world_cup,1986,Group stage,11/6/1986,Portugal,Morocco,1,3,1,b1a799a7fd9e,A
world_cup,1986,Group stage,11/6/1986,Paraguay,Belgium,2,2,1,854f7af9d306,D
world_cup,1986,Group stage,11/6/1986,Iraq,Mexico,0,1,1,36ad6d37391e,A
world_cup,1986,Group stage,12/6/1986,N. Ireland,Brazil,0,3,1,ee3c8b104aeb,A
world_cup,1986,Group stage,12/6/1986,Algeria,Spain,0,3,1,749f19290c35,A
world_cup,1986,Group stage,13/06/1986,Scotland,Uruguay,0,0,1,22312d24a85a,D
world_cup,1986,Group stage,13/06/1986,Denmark,Germany,2,0,1,680732fa9215,H
world_cup,1986,Round of 16,15/06/1986,Mexico,Bulgaria,2,0,1,31df35620da6,H
world_cup,1986,Round of 16,15/06/1986,Soviet Union,Belgium,3,4,1,443d7fb5df21,A
world_cup,1986,Round of 16,16/06/1986,Brazil,Poland,4,0,1,d748123a7fcb,H
world_cup,1986,Round of 16,16/06/1986,Argentina,Uruguay,1,0,1,021f13472bc5,H
world_cup,1986,Round of 16,17/06/1986,Italy,France,0,2,1,fee0ccd3eb6f,A
world_cup,1986,Round of 16,17/06/1986,Morocco,Germany,0,1,1,eaffdc68f228,A
world_cup,1986,Round of 16,18/06/1986,England,Paraguay,3,0,1,fd0cfac99ed0,H
world_cup,1986,Round of 16,18/06/1986,Denmark,Spain,1,5,1,7726fc0fa52c,A
world_cup,1986,Quarter-finals,22/06/1986,Argentina,England,2,1,1,2313ba78f5f4,H
world_cup,1986,Semi-finals,25/06/1986,France,Germany,0,2,1,730de07e548d,A
world_cup,1986,Semi-finals,25/06/1986,Argentina,Belgium,2,0,1,6055e02973a9,H
world_cup,1986,Third-place match,28/06/1986,France,Belgium,4,2,1,e09ae3423a8f,H
world_cup,1986,Final,29/06/1986,Argentina,Germany,3,2,1,eeb33ed6722a,H
world_cup,1990,Group stage,8/6/1990,Argentina,Cameroon,0,1,1,d1409847f84b,A
world_cup,1990,Group stage,9/6/1990,UAE,Colombia,0,2,1,e41f5d5bb22e,A
world_cup,1990,Group stage,9/6/1990,Soviet Union,Romania,0,2,1,023d16beffd6,A
world_cup,1990,Group stage,9/6/1990,Italy,Austria,1,0,1,7f13a3ba1a57,H
world_cup,1990,Group stage,10/6/1990,USA,Czechoslovakia,1,5,1,dc1c5b8ce897,A
world_cup,1990,Group stage,10/6/1990,Brazil,Sweden,2,1,1,1a1a7fb227a5,H
world_cup,1990,Group stage,10/6/1990,Germany,Yugoslavia,4,1,1,8a62104b6218,H
world_cup,1990,Group stage,11/6/1990,Costa Rica,Scotland,1,0,1,b7956dbd7ee4,H
world_cup,1990,Group stage,11/6/1990,England,Ireland,1,1,1,4ba9d9bef488,D
world_cup,1990,Group stage,12/6/1990,Belgium,South Korea,2,0,1,7d6836b3e897,H
world_cup,1990,Group stage,12/6/1990,Netherlands,Egypt,1,1,1,05cb962551a9,D
world_cup,1990,Group stage,13/06/1990,Uruguay,Spain,0,0,1,8442ed90fefc,D
world_cup,1990,Group stage,13/06/1990,Argentina,Soviet Union,2,0,1,aea68e5a81d2,H
world_cup,1990,Group stage,14/06/1990,Italy,USA,1,0,1,5.95E+16,H
world_cup,1990,Group stage,14/06/1990,Yugoslavia,Colombia,1,0,1,cfa031fcb713,H
world_cup,1990,Group stage,14/06/1990,Cameroon,Romania,2,1,1,b13dc72577c9,H
world_cup,1990,Group stage,15/06/1990,Austria,Czechoslovakia,0,1,1,13000ea8c9c0,A
world_cup,1990,Group stage,15/06/1990,Germany,UAE,5,1,1,d26b4c82c889,H
world_cup,1990,Group stage,16/06/1990,Brazil,Costa Rica,1,0,1,c82b54101255,H
world_cup,1990,Group stage,16/06/1990,Sweden,Scotland,1,2,1,361bae513ff7,A
world_cup,1990,Group stage,16/06/1990,England,Netherlands,0,0,1,dd75480d451e,D
world_cup,1990,Group stage,17/06/1990,Ireland,Egypt,0,0,1,94483ab2ceab,D
world_cup,1990,Group stage,17/06/1990,South Korea,Spain,1,3,1,350b5cf090e2,A
world_cup,1990,Group stage,17/06/1990,Belgium,Uruguay,3,1,1,0a139f4b53a3,H
world_cup,1990,Group stage,18/06/1990,Cameroon,Soviet Union,0,4,1,153d78faac5d,A
world_cup,1990,Group stage,18/06/1990,Argentina,Romania,1,1,1,1da2a25c5b7e,D
world_cup,1990,Group stage,19/06/1990,Germany,Colombia,1,1,1,f0adb7e73246,D
world_cup,1990,Group stage,19/06/1990,Yugoslavia,UAE,4,1,1,841ea55faada,H
world_cup,1990,Group stage,19/06/1990,Austria,USA,2,1,1,e40530457c0a,H
world_cup,1990,Group stage,19/06/1990,Italy,Czechoslovakia,2,0,1,34a567b60896,H
world_cup,1990,Group stage,20/06/1990,Brazil,Scotland,1,0,1,fe1f4eca16f1,H
world_cup,1990,Group stage,20/06/1990,Sweden,Costa Rica,1,2,1,189dec165428,A
world_cup,1990,Group stage,21/06/1990,Belgium,Spain,1,2,1,3a005cf86ef0,A
world_cup,1990,Group stage,21/06/1990,South Korea,Uruguay,0,1,1,ae757429823c,A
world_cup,1990,Group stage,21/06/1990,England,Egypt,1,0,1,71e8800b5229,H
world_cup,1990,Group stage,21/06/1990,Ireland,Netherlands,1,1,1,6d481079ad25,D
world_cup,1990,Round of 16,23/06/1990,Cameroon,Colombia,2,1,1,1a1c76c711db,H
world_cup,1990,Round of 16,23/06/1990,Czechoslovakia,Costa Rica,4,1,1,a1bff33fe8e7,H
world_cup,1990,Round of 16,24/06/1990,Brazil,Argentina,0,1,1,e20f11f3f009,A
world_cup,1990,Round of 16,24/06/1990,Germany,Netherlands,2,1,1,81d29f817a7f,H
world_cup,1990,Round of 16,25/06/1990,Italy,Uruguay,2,0,1,6d2a5efe3d05,H
world_cup,1990,Round of 16,26/06/1990,Spain,Yugoslavia,1,2,1,45e4a9c20946,A
world_cup,1990,Round of 16,26/06/1990,England,Belgium,1,0,1,9be216c18338,H
world_cup,1990,Quarter-finals,30/06/1990,Italy,Ireland,1,0,1,e82db4dba5e7,H
world_cup,1990,Quarter-finals,1/7/1990,Germany,Czechoslovakia,1,0,1,d11751b1adc5,H
world_cup,1990,Quarter-finals,1/7/1990,England,Cameroon,3,2,1,368d9f4a8cac,H
world_cup,1990,Third-place match,7/7/1990,Italy,England,2,1,1,4b587c9bf445,H
world_cup,1990,Final,8/7/1990,Germany,Argentina,1,0,1,2cc75ffa7d7e,H
world_cup,1994,Group stage,17/06/1994,Germany,Bolivia,1,0,1,8173902accfe,H
world_cup,1994,Group stage,17/06/1994,Spain,South Korea,2,2,1,bb320ccd4ee9,D
world_cup,1994,Group stage,18/06/1994,Colombia,Romania,1,3,1,d22641099d0d,A
world_cup,1994,Group stage,18/06/1994,USA,Switzerland,1,1,1,ffcafce3fd51,D
world_cup,1994,Group stage,18/06/1994,Italy,Ireland,0,1,1,cbb19729ea59,A
world_cup,1994,Group stage,19/06/1994,Belgium,Morocco,1,0,1,177db1059738,H
world_cup,1994,Group stage,19/06/1994,Norway,Mexico,1,0,1,86545c1b9329,H
world_cup,1994,Group stage,19/06/1994,Cameroon,Sweden,2,2,1,829b00497186,D
world_cup,1994,Group stage,20/06/1994,Netherlands,Saudi Arabia,2,1,1,c05e9e9bba4d,H
world_cup,1994,Group stage,20/06/1994,Brazil,Russia,2,0,1,bffce93361e9,H
world_cup,1994,Group stage,21/06/1994,Argentina,Greece,4,0,1,6100ef7c75c5,H
world_cup,1994,Group stage,21/06/1994,Germany,Spain,1,1,1,cf94a87148bd,D
